OCI-Ly1_DMSO_rep1	OCI-Ly1_DMSO_rep2	OCI-Ly1_DMSO_rep3	OCI-Ly1_JIB04_150nM_rep1	OCI-Ly1_JIB04_150nM_rep2	OCI-Ly1_JIB04_150nM_rep3	OCI-Ly1_JIB04_500nM_rep1	OCI-Ly1_JIB04_500nM_rep2	OCI-Ly1_JIB04_500nM_rep3
FGF8	0.598293	7.88218	0.589343	0.578484	0.844934	1.057019	0.506362	0.462978	0.654619
FGF9	0.175755	0.172789	0.181323	0.19888	0.245487	0.16185	0.649926	0.449361	0.830239
FGFBP1	0	0	0	0	0	0	0	0	0
FGFBP2	0	0	0	0	0	0	0	0	0
FGFBP3	0.669508	0.710765	0.363183	0.417214	0.563023	0.717365	0.797482	1.16498	0.854661
FGFR1	0.16134	0.0937966	0.188372	0.134635	0.167761	0.177726	0.3294776	0.1847994	0.3272245
FGFR1OP	21.16561	21.91589	25.145	23.254	23.082	24.41812	22.19674	23.6655	21.4468
FGFR1OP2	45.43709	46.42871	52.66818	46.24283	48.99246	48.5433	51.52519	55.10723	49.051
FGFR2	0.6113858	0.906192	0.599331	0.646761	0.9618674	0.723604	0.7375205	0.733786	0.79822
FGFR3	0.0790483	0	0.0629192	0.013362	0.0508972	0.0681049	0.2638339	0.214539	0.108779
FGFR4	1.75954	1.500572254	1.6135	2.091337	1.3832286	1.574802	1.749143	2.149611	1.78513
FGFRL1	1.2704958	1.1183737	1.0173887	1.558093	1.2623301	1.2013267	1.4429782	2.2443583	1.3099783
FGG	0	0	0	0	0	0	0	0.107575	0
FGGY	6.267869	5.98836	6.463518	6.014949	5.317468	6.353518	6.480659	6.71241	5.353875
FGL1	0	0	0	0	0	0	0	0	0
FGL2	0.923122	0.98596	1.2568	1.00766	0.959145	0.613178	0.583254	0.458864	0.733816
FGR	7.892694	5.85984	7.147511	6.495923	5.886572	6.735971	5.589745	7.30833	6.00757
FH	93.4943	91.4759	97.368	92.4224	92.6328	99.4747	86.1477	82.2496	85.5083
FHAD1	0.510521	0.370768	0.50899	0.451899	0.390776	0.277717	0.371285	0.438905	0.438748
FHDC1	1.05243	0.817915	1.13568	0.966627	0.887026	0.994981	0.690887	0.623969	0.802022
FHIT	6.601	5.05492	6.23072	5.69695	5.51918	6.53632	7.54118	7.22389	8.26249
FHL1	0.374502	0.495576	0.286232	0.465934	0.376195	0.384504	1.087791	0.698398	1.07228349232
FHL2	1.3029	0.892324	1.05943	0.990825	1.12019	1.03832	0.803013	1.12077	1.47599
FHL3	0.716837	0.61837	0.720202	0.456115	0.66055	0.4701919	1.21992	1.25839	1.18886
FHL5	2.961415	1.626659	3.172743	3.19501	2.51245	2.746249	0.762867	0.864341	1.625769
FHOD1	8.79283	7.66991	7.59268	8.68399	7.41381	7.28143	8.98061	10.1952	10.2372
FHOD3	0.285554	0.133973	0.182632	0.377253	0.250437	0.360532	0.368119	0.552166	0.296111
FIBCD1	0.0164823	0	0	0.0169432	0	0	0.0661083	0	0
FIBIN	35.4171	35.0078	34.2299	31.7214	35.1346	36.3184	25.248	31.0895	31.6037
FIBP	83.9629	84.6821	80.42443	92.3153	81.7088	96.134	108.9535	111.4397	113.5983
FICD	2.19188	2.10137	2.16929	2.22191	2.12924	2.26779	3.64828	2.74347	4.16244
FIG4	11.609	13.6822	13.2726	12.2572	13.6652	13.4905	14.4004	12.0176	15.8781
FIGF	0	0	0	0.0262112	0	0	0	0	0
FIGLA	0	0	0	0	0	0	0	0	0
FIGN	0	0	0	0	0	0	0	0	0.0208803
FIGNL1	45.77937	46.089256	51.91977	47.161494	51.51888	55.62067	54.38069	55.16597	60.71613
FIGNL2	0.122761	0.0474839	0.175587	0.12462	0.0831399	0.17171	0.0623553	0.108678	0.0825833
FILIP1	0	0	0.0230265	0.0224628	0.0116693	0	0.0350688	0	0
FILIP1L	0.8581490447865	0.3886422	0.929415	1.066992	0.480577	0.995244	0.525268	0.671351	0.887689
FIP1L1	42.5182	41.6784	52.1684	45.3463	45.49296	49.4255	48.0791	46.4291	46.529
FIS1	195.529	232.615	188.408	182.986	177.847	195.219	181.161	203.716	173.014
FITM1	0.46299	1.26751	0.486859	0.477232	0.802151	0.982972	0.417977	1.72156	1.0815
FITM2	3.11808	2.32102	3.08497	1.82796	1.95537	1.90391	1.91348	2.55913	3.19851
FIZ1	3.97982	3.33189	3.96495	4.65357	4.41459	3.61457	5.46184	5.60147	5.73482
FJX1	0	0	0.0609732	0	0.0206011	0	0.216758	0.191827	0.108413
FKBP10	0.197021	0.130724	0.0754488	0.165723	0.0764753	0.278645	0.100576	0.237377	0.117384
FKBP11	61.35182	60.8401	59.16682	58.63906	55.59511	59.72739	57.32211	58.98843	53.10105
FKBP14	9.085655	9.44753	11.59599	9.324312	10.91851	9.649663	8.48817	9.86254	9.153292
FKBP15	27.4677	25.8083	28.3057	27.963	25.6846	28.108	33.0026	34.1283	32.4404
FKBP1A	89.412941	94.11997	92.94706	96.36997	91.769999	98.747997	84.988237	97.030761	92.235571
FKBP1A-SDCBP2	0.149205	0	0.0476961	0.0455196	0.0437373	0.0606901	0.279104	0	0.396599
FKBP1AP1	5.53861	4.42348	4.04157	4.34528	4.2788	4.75841	2.65028	3.9946	3.76035
FKBP1B	2.492899	5.84272	2.77759	3.524198	3.141955	4.11947	5.47037	5.24129	5.17271
FKBP2	43.97117	51.73626	45.71702	41.6179	48.53671	49.3492	38.05381	43.1205	38.9805
FKBP3	80.7124	80.5761	90.5907	78.8723	91.7954	93.7927	67.0018	81.3552	73.7875
FKBP4	121.019	120.509	121.212	112.021	112.782	117.215	88.0742	95.2366	90.0408
FKBP5	53.336752	58.988734	59.15847	56.39376	53.863968	58.610434	36.301095	41.87724	37.70851
FKBP6	0.376581	0.690322	0.610718	0.479621	0.372252	0.857554	0.84404	1.02563	1.40229
FKBP7	4.35645	4.2469	5.16312	4.21614	4.403311	6.062972	3.94149	3.41499	3.802039
FKBP8	124.948	114.833	112.565	126.903	113.751	111.493	144.687	156.829	153.653
FKBP9	0.611852	0.615105	0.680052	0.713776	0.466074	0.406278	0.87797	0.692324	1.17333
FKBP9L	1.95176	2.95482	1.61568	1.50951	1.7847	2.059422	1.803516	1.463042	1.791148
FKBPL	8.15762	12.5712	8.23666	9.50231	9.58074	9.96853	11.0741	11.9501	11.3658
FKRP	6.14553	5.63624	5.80892	5.63417	5.67545	5.119545	6.53634	7.650336	7.094149
FKSG29	8.71458	7.79703	8.34218	7.54794	8.6963	9.10369	4.63567	3.34934	6.19349
FKTN	9.600198	9.95515	10.21418	9.266	12.16518	10.737857	12.485722	12.57203	12.65044
FLAD1	59.89461	56.25471	53.78339	56.69626	50.96159	54.14459	55.03528	60.65229	60.60896
FLCN	16.37875	17.70041	15.13357	16.23741	16.75309	14.46941	20.85255	22.39424	21.07807
FLG	0.0271203	0.0735134	0.118384	0.0596908	0.0786086	0.0821686	0.18956	0.252673	0.159716
FLG2	0.204188	0.112463	0.295123	0.177134	0.100307	0.186144	0.193861	0.22397	0.180765
FLI1	13.797316	12.655207	15.5474023	14.7374376	15.06537	16.808603	16.621381	17.5640624	16.781293
FLI1-AS1	1.32885	0.563239	0.90202	1.14767	0.823017	0.667202	0.619094	0.614514	1.24256
FLII	47.1661	44.437	43.09746	45.5828	42.70495	41.93065	41.02371	45.7855	40.58031
FLJ10038	4.24003	4.13785	4.18205	3.90381	4.20659	3.84006	2.98095	3.32969	3.84576
FLJ11235	0	0.0575241	0	0.0811306	0	0	0	0.08692	0.0737009
FLJ12334	0.256242	0.548587	0.66565	0.597081	0.656467	0.483192	1.01405	1.05659	0.607789
FLJ12825	0.496624	0.549788	0.563509	0.362527	0.807117	0.694986	0.498355	0.71274	0.675755
FLJ13197	1.10386	0.717848	1.57743	1.30464	1.39751	1.27702	1.2382	1.57541	1.28408
FLJ13224	4.04822	3.29399	2.58442	3.10742	3.15094	3.61463	2.52907	2.96566	3.32158
FLJ14107	1.72184	0.962924	1.63347	1.45004	1.55805	1.31664	0.810116	1.27363	1.41589
FLJ14186	1.14193	0.577421	0.816399	1.30737	0.815124	0.986079	1.39638	1.73234	1.79791
FLJ16171	0.565713	0.825813	0.492025	0.531248	0.603743	0.417489	0.63142	0.434459	0.414368
FLJ16341	0.66299	0.875681	0.697847	0.975454	1.01059	0.759261	0.836424	0.696775	1.06336
FLJ16779	0.0195643	0.00951867	0.0137413	0.0133988	0.0417811	0.0553267	0.0104617	0.0360373	0.030546
FLJ20021	3.62302	5.85341	4.45399	4.13647	4.68147	3.92932	7.36246	11.6189	7.33948
FLJ20518	0.0150236	0.0296358	0.0171015	0.0114078	0.0180274	0.013312	0.0304928	0.0519101	0.0415267
FLJ21408	0.442651	0.969918	1.27692	0.343375	0.824504	0.156756	0.621996	0.364519	0.515683
FLJ22184	0.0111933	0.0326764	0.0117906	0	0.0597522	0.0158284	0.0538711	0.0618362	0.178215
FLJ22447	0	0	0	0	0	0	0	0	0.037764
FLJ22763	0	0	0	0	0	0	0	0	0
FLJ23867	0.248059	0.306389	0.442066	0.411986	0.0814699	0.215898	0.198991	0.210726	0.285823
FLJ25328	0	0	0	0	0.0364955	0	0.0274437	0.0754815	0.0319992
FLJ25363	2.5225	1.6654	2.61549	2.16016	3.31642	2.11336	1.50566	2.33643	1.62257
FLJ25758	0.29949	0.382571	0.19698	0.732186	0.319503	0.476694	2.07248	3.71667	3.08133
FLJ26245	0.0678415	0	0.107103	0.0698185	0.253338	0.239944	0.108858	0	0.412524
FLJ26850	0.152915	0.27905	0.362058	0.236123	0.244693	0.0540879	0.30672	0.0843368	0.214529
FLJ27352	1.56613	1.56482	3.63617	3.2334	3.42453	4.3188	9.9902	11.1507	8.99984
FLJ27354	1.08607	2.15236	1.30393	1.84129	1.65305	0.768905	3.11317	2.98713	3.40336
FLJ30403	1.48611	1.28752	1.40005	1.70479	1.33011	1.05261	1.22498	1.78485	1.44496
FLJ30679	1.58744	1.21629	1.29633	1.01394	1.15716	1.44587	1.68346	1.07236	1.7843
FLJ30838	0.995191	0.964968	1.08035	0.834625	0.854592	0.800843	0.720813	1.46938	0.755464
FLJ31306	22.39608	23.7779	27.4978	22.63837	25.1013	26.76588	25.2667	25.04906	28.0985
FLJ31485	0.173168	0.260787	0.167445	0.174189	0.212728	0.138769	0.12444	0.160901	0.131492
FLJ31662	21.1758	19.1177	21.6491	19.4661	19.5676	18.8833	14.9766	17.5377	17.3179
FLJ31813	1.3025	1.27228	1.43935	0.957937	1.24449	1.30384	1.45166	2.16002	1.45259
FLJ33360	0.809791	0.375594	0.712731	0.696682	0.518995	0.410451	0.496202	0.340609	0.462045
FLJ33534	0.514122	0.0648402	0.566904	0.417967	0.679962	0.742705	0.361394	0.680303	0.402128
FLJ33581	0.875769	1.20198	0.800847	0.765732	0.610591	0.851969	0.463255	0.241767	0.671435
FLJ33630	9.98829	10.3742	11.7694	10.3042	12.6192	12.4716	17.8178	18.6111	18.213
FLJ34208	1.9757	2.2189	1.91826	2.60963	3.18737	2.50924	2.80483	3.18273	2.88841
FLJ34503	0.871927	0.771412	1.14048	0.869717	1.26885	0.859616	0.487529	0.933314	0.81599
FLJ35024	1.64862	0.700975	3.32878	4.81828	3.93515	4.12754	23.9991	18.3206	19.7972
FLJ35282	6.50129	6.22172	6.65287	5.65023	5.95139	5.99695	5.18793	6.27514	4.88259
FLJ35390	14.96256	11.91796	14.86511	15.29401	12.523132	13.08285	15.6681	15.32783	16.57232
FLJ35424	0.0839826	0.122593	0.0663245	0.172714	0.112047	0.0890872	0.0673714	0	0.0982706
FLJ35946	0.234746	0	0.466816	0.268292	0.27835	0.332051	0.209248	0.748598	0.2441
FLJ36000	0.603256	0.704442	0.522439	0.344445	0.35779	0.417073	0.516163	0.48872	0.60259
FLJ36777	1.26117	1.95726	1.19773	1.113	0.942964	0.629166	1.24128	0.938593	0.980698
FLJ37035	0.107244	0.18047	0.260851	0.263719	0.175945	0.225884	0.103719	0.236541	0.353225
FLJ37201	0.292453	0.203279	0.146681	0.286268	0.297344	0.177249	0.189909	0.0461533	0.182577
FLJ37453	9.26948	9.40235	8.8813	7.97911	8.23672	7.83513	11.9442	12.1117	9.9387
FLJ37505	0.0566916	0.122017	0.0578653	0.13929	0.0289079	0.0387161	0.0872838	0	0.281024
FLJ38109	1.63881	1.46502	1.29266	1.10319	1.80066	1.56285	1.32103	0.922323	1.41202
FLJ38576	0.212149	0.309682	0.201049	0.305409	0.339649	0.420083	0.238262	0.327958	0.377323
FLJ39051	1.15399	1.20371	1.81808	1.6167	1.22932	1.16724	1.78633	2.62903	1.15383
FLJ39080	0.0248216	0	0.0261331	0.0510594	0	0	0.0199127	0.0548042	0.0464622
FLJ39639	1.33269	1.37719	1.20105	1.47636	1.16815	1.25941	2.05544	1.41553	1.92566
FLJ39739	0	0	0	0	0	0	0	0	0
FLJ40194	1.12869	2.6629	0.548982	0.987464	1.39668	0.985247	1.05292	0.863043	0.972153
FLJ40288	0	0.0387385	0	0	0	0	0	0	0.0248345
FLJ40292	1.47158	1.52168	1.16175	1.79804	1.34124	1.12762	0.959247	1.35332	1.17608
FLJ40852	1.2994	1.62583	1.34371	1.31246	0.817225	0.853317	1.84282	1.46024	1.73748
FLJ41200	0.33237	0.412428	0.322859	0.522074	0.326557	0.335729	0.37478	0.159109	0.21934
FLJ41278	0	0	0	0	0	0	0	0	0
FLJ41350	0	0	0	0	0	0	0	0	0
FLJ41649	0.0493968	0.168243	0.0346819	0.0169261	0.0351534	0.0465729	0.0264165	0.0545601	0.0462512
FLJ41941	0.862455	0.86391	0.823497	0.886039	0.819463	0.669821	0.72211	0.678413	0.665716
FLJ42102	2.02921	2.25698	1.53237	1.95275	2.09497	1.604	1.14427	1.24878	1.39777
FLJ42289	1.48136	0.950478	1.33725	0.836687	1.19903	1.17413	0.874909	1.72613	1.14317
FLJ42351	1.92878	3.42412	2.74507	1.42792	3.22572	1.7585	1.99254	4.08077	2.82154
FLJ42393	0.903218	1.38673	1.26905	0.762161	0.745496	0.884453	0.761739	1.22735	0.563609
FLJ42627	4.06339	3.75071	4.19405	3.82854	3.63148	3.57592	3.12071	3.34508	3.37641
FLJ42709	1.254424	2.095764	1.602863	1.530889	1.441595	1.610208	1.139265	1.137911	1.111288
FLJ42875	0	0	0	0	0	0	0	0	0
FLJ42969	0.245514	0.51769	0.287181	0.196434	0.582217	0.231528	0.415812	0.451662	0.357394
FLJ43663	17.98259	17.78717	17.54724	18.42695	19.35802	19.9205	41.68025	43.65401	40.79202
FLJ43681	1.43773	1.05748	1.16791	1.65522	1.62924	1.24372	1.47019	1.95974	2.09535
FLJ43879	1.97359	1.07908	1.58406	1.5552	1.52109	1.24575	1.06317	1.16254	1.16369
FLJ44313	0.483674	0.520253	0.589621	0.34039	0.298839	0.360082	0.224644	0.337223	0.357369
FLJ44511	0.480999	0.212759	0.322385	0.344574	0.264523	0.206129	0.116921	0.209315	0.300274
FLJ44635	0.277518	0.405119	0.389606	0.285407	0.419604	0.294403	0.0371069	0.178734	0.238114
FLJ45079	0.633222	0.65796	0.542666	0.5404	0.698983	0.516012	0.447666	0.343899	0.482498
FLJ45340	15.7999	14.2499	13.7846	13.4768	13.8914	13.5705	13.3621	15.5696	15.8429
FLJ45445	0.361493	0.42197	0.285568	0.243575	0.303138	0.455611	0.298432	0.288583	0.543903
FLJ45513	1.84761	2.06407	2.83215	1.97629	2.61018	2.03279	1.96372	2.26876	2.16822
FLJ45974	0.176066	0.257	0.401784	0.346857	0.407241	0.37349	0.282467	0.243114	0.247304
FLJ46066	0	0	0.0311935	0	0	0	0	0	0
FLJ46257	0	0	0	0	0	0	0.00971926	0	0.0113475
FLJ46284	0.0304246	0	0.0640871	0.0156364	0.0162394	0.0430269	0.0122028	0.0168037	0.0284889
FLJ46300	0	0	0.0159324	0	0.0322976	0	0.0242692	0	0.014165
FLJ46361	0.566578	0.817962	0.536151	0.30382	0.579885	0.376622	0.208457	0.241244	0.28552
FLJ46446	0.620618	0.906133	0.595951	0.583933	0.604223	0.534651	0.303136	0.356828	0.504343
FLJ46906	0.0580114	0.0847018	0.122004	0.17939	0	0.410547	0	0	0.108406
FLNA	39.69709	37.6496	37.4486	44.1509	38.56715	39.25294	37.78975	39.7885	38.76842
FLNB	16.7326900005276	15.3619900035338	17.13026	16.09297	15.32753	16.2423400011078	13.7286400009023	14.9160090209	14.4632546660289
FLNC	0.0164771259353	0.0080166205445	0.0173601283255	0	0.0117297560698	0.0155318524726	0.251108412907	0.240145	0.24426
FLOT1	35.1072	31.1678	36.3413	36.4496	34.6572	35.0779	37.8192	40.4228	39.6554
FLOT2	24.8992	23.0979	23.498	25.9052	25.208	23.6633	26.2733	30.6991	29.1649
FLRT1	0.0473964	0.0461226	0.0499173	0	0.0168652	0	0.0760398	0	0.0443796
FLRT2	0	0	0	0	0	0	0.0111459	0	0
FLRT3	0	0	0	0	0	0	0	0	0
FLT1	1.5171179	1.3499205	1.889076	1.7636973	1.773981	1.922982	1.812417	2.798339	1.732599
FLT3	0.0132455	0.019334	0.0139513	0	0.0565625	0.0187312	0.0424995	0.117063	0.0620201
FLT3LG	2.579853	5.680897	2.526852	4.29011	3.827145	2.487655	7.44934	7.85353	7.869913
FLT4	1.2248	1.08471	0.739948	1.14186	0.640471	0.913999	0.699248	0.68942	0.71505
FLVCR1	9.80491	10.8225	10.036	9.21635	11.1021	9.67218	9.57601	9.71053	10.7554
FLVCR1-AS1	15.4741	17.23005	20.377582	17.350023	16.286443	18.132904	22.002056	21.02297	19.504613
FLVCR2	0.392118	0.245306	0.314614	0.287958	0.099655	0.15845	0.111967	0.215875	0.332144
FLYWCH1	14.70835	12.6958	11.12909	14.26616	12.33781	12.96721	17.5349	19.94714	18.4282
FLYWCH2	13.5613	11.9131	10.95221	13.803	10.56485	11.1501	18.79269	21.8246	20.416792
FMN1	0.123037	0.053574	0.124169	0.137913	0.133429	0.0859185	0.120353	0.058014	0.113419
FMN2	0	0	0	0	0	0	0	0	0
FMNL1	8.55811	7.92218	8.1899	9.36235	8.71195	8.41908	9.67463	9.97923	9.43247
FMNL2	1.40496	2.03756	1.72673	1.95248	2.01935	1.71923	3.48197	3.10504	3.35745
FMNL3	1.162306	1.197925	1.082302	1.440705	1.199819	1.143817	3.068315	3.29178	3.52657
FMO1	0	0	0	0	0	0	0.0597077	0	0
FMO2	0.00971289	0	0	0	0	0	0	0.0321977	0
FMO3	0	0	0	0	0	0	0	0	0
FMO4	1.40482	1.25921	1.32337	1.09	1.18362	1.35958	0.593153	0.598587	0.89961
FMO5	2.017992	1.752849	2.323019	1.281138	1.697422	1.794825	2.351494	2.662088	2.082088
FMO6P	0	0	0.0261331	0.0766121	0	0	0.0199127	0	0.0929244
FMO9P	0	0	0	0	0	0	0	0	0
FMOD	0.673066	0.352684	0.599777	0.851599	0.865846	0.41493	1.20444	1.54395	1.29268
FMR1	13.8215100024471	14.362415	16.726704583	13.98546	15.827201	16.83887	15.8126	17.8099038	18.33539
FMR1-AS1	0.739443	0.893531	0.7319943	0.416605	0.595167	0.820817	0.565974	0.947177	0.7122895
FMR1NB	0.113327	0	0	0.0584017	0	0	0.04547	0	0
FN1	1.409398717	1.4641986	1.73954214	1.5478326047	1.498207	1.96026300798961	2.553079	2.638203	2.889546
FN3K	0.383188	0.223767	0.524204	0.591702	0.572295	0.379509	1.22977	1.8175	0.680939
FN3KRP	10.84089	12.56426	10.18304	12.60876	12.01946	12.76907	16.17719	14.45743	14.39841
FNBP1	1.6034	1.75165	1.96051	1.81692	2.09473	1.76707	3.44812	3.18555	3.50949
FNBP1L	0.207004	0.357086	0.330208	0.3229424	0.523348	0.439073	1.398321	1.609153	1.45195
FNBP4	37.046	37.5027	42.934	36.0426	36.3361	41.9524	42.0205	42.183	41.9173
FNDC1	0	0	0	0	0	0	0	0	0.0214438
FNDC3A	12.36914	12.60361	14.31253	12.95927	15.52757	15.59325	19.51786	19.19535	19.92192
FNDC3B	1.8286	1.68243	2.03142	1.78356	1.83857	1.9216100115533	2.723997	3.2277	2.787937
FNDC4	0	0	0	0.0332187	0	0	0	0	0
FNDC5	0.494708	0.473117	0.4671	0.491025	0.309565	0.410138	0.8227170738402	0.339143	0.670827
FNDC7	0	0	0.035423	0	0.0179523	0	0.0404722	0	0
FNDC8	5.91901	3.93329	4.50999	6.34643	4.00606	4.44739	3.14423	5.62756	4.31368
FNDC9	1.81105	1.26754	1.43659	1.09722	1.08554	1.19312	0.676688	0.712092	1.04487
FNIP1	10.64787	10.257300925847	10.81007	9.842592	11.090159	11.83637	13.51345	12.20007	14.19049
FNIP2	1.725	2.41662	2.10944	2.10186	2.138	2.2676	2.35708	2.62464	2.57389
FNTA	68.76216	70.76968	83.6334	76.38787	77.90102	80.18537	84.80607	81.25616	88.1042
FNTB	3.19229	3.22909	4.09309	3.47159	3.49614	4.66882	6.24858	5.66262	6.55622
FOCAD	7.82515	6.99582	7.42518	7.9597	7.64104	7.80515	6.81806	6.58018	7.05804
FOLH1	0	0	0	0	0	0	0	0	0
FOLH1B	0	0	0	0	0	0	0	0	0.0251627
FOLR1	0	0	0	0	0	0	0	0	0
FOLR2	1.63809822519	2.31692769434745	2.261410318483	1.635011529687	1.63767548335342	1.4489088624925	0.739377252895	1.579806190825	1.339702121913
FOLR3	0	0	0.149696	0	0	0	0	0	0
FOLR4	0	0	0	0	0	0	0	0	0
FONG	0	0	0.194268	0.0635129	0.0656721	0.0871982	0.247178	0.135708	0.172644
FOPNL	42.6559	48.4207	51.1294	42.6205	51.5925	54.4761	52.8377	57.7731	53.5697
FOS	0.268527	0.142541	0.0257018	0.150644	0.338686	0.0345294	1.72336	2.29076	1.96491
FOSB	0.0944108	0.142052	0.175716	0.110894	0.0445254	0.0196607	0.736032	0.461892	0.611888
FOSL1	0.61457	0.188879	0.578772	0.765554	0.621222	0.640629	0.596864	1.03507	0.423663
FOSL2	0.0254605	0.148655	0.0268178	0.0654153	0.0815448	0.0360049	0.439096	0.267218	0.298046
FOXA1	0	0	0	0	0	0	0	0	0
FOXA2	0	0	0	0	0	0	0	0	0
FOXA3	0.0266677	0.0778585	0.196524	0.0822953	0.0569173	0.0754445	0.320911	0.264931	0.274522
FOXB1	0	0	0	0	0	0	0	0	0
FOXB2	0	0	0	0	0	0	0	0	0.0800952
FOXC1	3.55881	3.20341	4.10743	3.88655	4.49565	4.69735	7.45801	7.94428	7.52579
FOXC2	0	0	0	0.0329998	0.0342176	0.0453678	0	0	0
FOXD1	0.0462749	0.0337751	0.0243615	0.0475898	0.172858	0.0654528	0.204175	0.638637	0.563075
FOXD2	1.01534	0.756785	0.933008	0.965653	0.84186	1.26777	1.49892	1.57538	1.79063
FOXD2-AS1	1.18451	1.18305	1.37858	1.62398	0.953757	1.49899	0.61681	0.504834	0.855946
FOXD3	0.102253	0.0373168	0.134566	0.105175	0.163686	0.325434	0.492188	0.423294	0.38279
FOXD4	0.285083	0.105376	0.154476	0.0264763	0.161209	0.298543	0.199089	0.10626	0.320872
FOXD4L1	0.252027	0.112009	0.332989	0.289384	0.251636	0.251297	0.43559	0.587967	0.576255
FOXD4L2	0.228614	0.175185	0.297232	0.1436396	0.241224	0.298048	0.142339	0.1894048	0.26445
FOXD4L3	0.246198	0	0	0	0.0798256	0.0722024	0.0888917	0.241255	0.036093
FOXD4L4	0.228614	0.175185	0.297232	0.1436396	0.241224	0.298048	0.142339	0.1894048	0.26445
FOXD4L5	0	0	0.0780809	0	0	0	0.0486384	0	0
FOXD4L6	0.157124	0.346569	0.178667	0.352518	0.264248	0.151737	0.254077	0.0465636	0.193957
FOXE1	0	0.021566	0	0	0.0157722	0	0.0355575	0	0
FOXE3	0.0535697	0	0.0281981	0.0275525	0.0285836	0.0378881	0.0859523	0	0.150396
FOXF1	0	0	0	0	0	0	0.0162887	0	0
FOXF2	0.0240622	0	0.0253343	0	0	0.13614	0.115884	0.079695	0.112606
FOXG1	0	0	0	0	0	0	0	0	0
FOXH1	0.561399	0.5295	0.608618	0.752054	0.674941	0.376181	0.536433	0.186422	0.64763
FOXI1	0	0	0	0	0.0281206	0	0	0	0
FOXI2	0	0	0.0340387	0.0332232	0	0	0	0.0892476	0.0302624
FOXI3	0	0	0	0	0	0	0.106556	0.0976219	0.0827794
FOXJ1	0	0	0	0	0	0	0.0157762	0	0
FOXJ2	0.898024	0.922896	1.10047	1.16749	1.13494	1.20506	1.26424	1.7619	1.51922
FOXJ3	16.14165	15.44109	17.28593	16.36751	17.59693	18.45859	17.61816	18.60946	18.61361
FOXK1	8.90806	8.39787	8.72517	8.56329	8.28856	7.73932	6.78835	7.85187	7.90939
FOXK2	26.8694	25.4906	26.8954	26.7637	24.9123	26.4113	26.406	29.68	26.9399
FOXL1	6.96958	8.10586	8.71331	7.36286	7.47433	7.39818	4.99685	5.67146	5.03382
FOXL2	0.0176901	0	0.0372594	0	0	0.0250188	0	0	0.0331251
FOXM1	36.65732	37.38804	36.097715	38.07108	35.13709	37.84239	37.6615	39.76252	42.40014
FOXN1	0	0	0	0	0.0410399	0	0.0308433	0	0.0179976
FOXN2	14.475	15.0072	15.4327	12.6333	16.5941	17.2174	15.0114	15.67	14.7211
FOXN3	22.3557	23.519	25.5782	26.3946	27.3071	28.3281	31.8873	35.2502	34.0627
FOXN3-AS1	2.12806	1.47585	2.29411	2.24767	2.15575	1.88236	1.28072	1.58302	1.98884
FOXN3-AS2	0	0	0.372918	0.0456294	0.141775	0.188087	0.106652	0.0977103	0.0828544
FOXN4	0	0	0	0	0	0	0.0245126	0	0.0143069
FOXO1	19.7503	19.9205	20.272	21.6128	22.3947	23.5017	26.2982	29.7763	28.8921
FOXO3	5.536948	5.04948391869	6.40053318505	6.24699000025972	6.26551	6.076990151171	9.012195	10.65977	9.60653
FOXO3B	4.20033	4.30704	4.09645	4.53611	4.44091	4.45739	5.37767	6.15143	5.46289
FOXO4	2.89136	2.79132	2.99687	3.19213	3.24988	2.74764	3.84104	4.8667658877	4.58395
FOXP1	36.078199	37.576083	41.173510105022	40.97888810476	38.39080167	40.2683833	54.7844274521	58.672352743	56.441963463
FOXP2	0.0892834564979	0.1764698211588	0.1460290988762	0.155547	0.0953363066471	0.1134850308745	0.1265857270294	0.0889078262263	0.1556462388931
FOXP3	0.529899	0.5447090669624	0.218322	0.451442	0.304559	0.423633	0.462061	0.461415	0.668077
FOXP4	1.34059400015902	1.54778	1.176514	1.80620300029419	1.336915593611	1.487778	1.96255	2.82442000945806	2.281318
FOXQ1	0	0	0	0	0	0	0	0	0
FOXR1	0	0	0.155032	0.15183	0	0	0	0.10831	0
FOXR2	0	0	0	0	0	0	0	0	0
FOXRED1	25.116972	23.22502	22.6512	23.64931	22.44933	21.184541	19.69936	22.28736	23.79656
FOXRED2	7.32484	6.57253	7.01969	8.398075773	7.75029	7.56844	9.85601	10.28944	8.82567
FOXS1	0	0.184502	0	0	0	0	0.101399	0	0
FP588	1.2383	1.12472	1.2475	0.993678	0.994583	0.934376	0.762586	0.803242	0.858366
FPGS	43.59773	37.6673	37.03001	42.24762	37.17591	33.55612	33.99556	39.94962	36.12445
FPGT	4.1302283	4.50532	4.7608421	3.39571	4.77257	4.7969007	4.23479	4.3922	4.3900253
FPGT-TNNI3K	0.0481294	0.0362562	0.0268347	0.0768367	0.0726673	0	0.0434966	0.0521798	0.0224693
FPR1	0	0	0	0	0	0	0	0	0
FPR2	0	0	0	0	0	0	0.0422793	0	0
FPR3	0.248313	0.483295	0.283263	0.191496	0.198777	0.263404	0.116199	0.0456995	0.0968543
FRA10AC1	18.3905	17.0011	21.2326	17.4112	18.7513	19.4026	14.7022	17.031	17.1829
FRAS1	0.00315351	0	0	0	0	0	0.0498865	0.0916474	0.0413655
