Sample_Type	Vendor_ID	Compound_Name	SMILES	Screened_Concentration	Peptide_Lum_Rep1	Peptide_Lum_Rep2	Peptide_Avg_Lum	Peptide_Zscore_Rep1	Peptide_Zscore_Rep2	Peptide_Avg_Zscore	Peptide_Hit_Rep1	Peptide_Hit_Rep2	Nuc_Lum_Rep1	Nuc_Lum_Rep2	Nuc_Avg_Lum	Nuc_Zscore_Rep1	Nuc_Zscore_Rep2	Nuc_Avg_Zscore	Nuc_Hit_Rep1	Nuc_Hit_Rep2	Peptide_Screen_Hit	Nuc_Screen_Hit	Hit_Type
DMSO Neg Control					89800	99132	94466	-0.28	-0.92	-0.60			65537	71570	68553.5	-1.00	-1.67	-1.34					
DMSO Neg Control					88864	99182	94023	-0.48	-0.91	-0.70			69555	81577	75566	-0.41	-0.46	-0.43					
DMSO Neg Control					83638	100244	91941	-1.61	-0.67	-1.14			65510	85215	75362.5	-1.00	-0.02	-0.51					
DMSO Neg Control					84189	96712	90450.5	-1.49	-1.48	-1.49			70525	83473	76999	-0.27	-0.23	-0.25					
DMSO Neg Control					88873	100116	94494.5	-0.48	-0.70	-0.59			58795	78257	68526	-1.98	-0.86	-1.42					
DMSO Neg Control					93245	102708	97976.5	0.47	-0.10	0.19			80321	84775	82548	1.17	-0.07	0.55					
DMSO Neg Control					92106	104136	98121	0.23	0.23	0.23			72617	83597	78107	0.04	-0.21	-0.09					
DMSO Neg Control					92422	103393	97907.5	0.29	0.06	0.18			76614	91858	84236	0.63	0.79	0.71					
DMSO Neg Control					163065	195492	179278.5	0.88	3.07	1.98			111702	151212	131457	0.67	2.76	1.72					
DMSO Neg Control					165752	194201	179976.5	1.24	2.90	2.07			109065	144148	126606.5	0.42	2.06	1.24					
DMSO Neg Control					169377	195004	182190.5	1.71	3.01	2.36			116465	145496	130980.5	1.12	2.20	1.66					
DMSO Neg Control					164548	178058	171303	1.08	0.73	0.90			111155	126967	119061	0.62	0.37	0.49					
DMSO Neg Control					163858	178360	171109	0.99	0.77	0.88			116966	126693	121829.5	1.17	0.34	0.76					
DMSO Neg Control					161340	176235	168787.5	0.66	0.49	0.57			107421	127389	117405	0.27	0.41	0.34					
DMSO Neg Control					152363	176610	164486.5	-0.52	0.54	0.01			92862	116221	104541.5	-1.11	-0.69	-0.90					
DMSO Neg Control					144283	173292	158787.5	-1.58	0.09	-0.74			109389	131079	120234	0.45	0.77	0.61					
DMSO Neg Control					149119	177436	163277.5	-0.95	0.65	-0.15			94239	118518	106378.5	-0.98	-0.47	-0.72					
DMSO Neg Control					164816	179237	172026.5	1.11	0.89	1.00			119166	133972	126569	1.38	1.06	1.22					
DMSO Neg Control					161742	178539	170140.5	0.71	0.80	0.75			103977	122000	112988.5	-0.06	-0.12	-0.09					
DMSO Neg Control					159793	175743	167768	0.45	0.42	0.44			118084	133424	125754	1.28	1.01	1.14					
DMSO Neg Control					149191	170947	160069	-0.94	-0.22	-0.58			94865	105632	100248.5	-0.92	-1.74	-1.33					
DMSO Neg Control					146163	166153	156158	-1.33	-0.87	-1.10			101025	125821	113423	-0.34	0.25	-0.04					
DMSO Neg Control					151113	175785	163449	-0.68	0.43	-0.13			82504	116009	99256.5	-2.09	-0.71	-1.40					
DMSO Neg Control					165345	169698	167521.5	1.18	-0.39	0.40			123610	128136	125873	1.80	0.48	1.14					
DMSO Neg Control					161702	173927	167814.5	0.70	0.18	0.44			103929	111920	107924.5	-0.06	-1.12	-0.59					
DMSO Neg Control					159582	172836	166209	0.43	0.03	0.23			119281	130766	125023.5	1.39	0.74	1.07					
DMSO Neg Control					144950	168638	156794	-1.49	-0.53	-1.01			110515	124526	117520.5	0.56	0.13	0.34					
DMSO Neg Control					142521	165357	153939	-1.81	-0.97	-1.39			100957	123494	112225.5	-0.34	0.02	-0.16					
DMSO Neg Control					150620	168600	159610	-0.75	-0.54	-0.64			105718	128879	117298.5	0.11	0.56	0.33					
DMSO Neg Control					163189	172024	167606.5	0.90	-0.08	0.41			117283	125834	121558.5	1.20	0.26	0.73					
DMSO Neg Control					161476	172119	166797.5	0.67	-0.07	0.30			101397	125306	113351.5	-0.30	0.20	-0.05					
DMSO Neg Control					159781	171556	165668.5	0.45	-0.14	0.16			117213	132263	124738	1.20	0.89	1.04					
DMSO Neg Control					148622	173466	161044	-1.01	0.11	-0.45			95860	115661	105760.5	-0.83	-0.75	-0.79					
DMSO Neg Control					148678	169995	159336.5	-1.00	-0.35	-0.68			105887	123345	114616	0.12	0.01	0.07					
DMSO Neg Control					150220	171636	160928	-0.80	-0.13	-0.47			92618	103996	98307	-1.13	-1.90	-1.52					
DMSO Neg Control					162436	172605	167520.5	0.80	0.00	0.40			121547	130843	126195	1.61	0.75	1.18					
DMSO Neg Control					159088	173641	166364.5	0.36	0.14	0.25			105809	117994	111901.5	0.12	-0.52	-0.20					
DMSO Neg Control					157338	173815	165576.5	0.13	0.16	0.15			124025	140113	132069	1.84	1.67	1.75					
DMSO Neg Control					145426	167320	156373	-1.43	-0.71	-1.07			92625	118364	105494.5	-1.13	-0.48	-0.81					
DMSO Neg Control					143332	168390	155861	-1.71	-0.57	-1.14			101689	122571	112130	-0.27	-0.07	-0.17					
DMSO Neg Control					147163	171331	159247	-1.20	-0.17	-0.69			101044	113847	107445.5	-0.34	-0.93	-0.63					
DMSO Neg Control					159756	173100	166428	0.45	0.07	0.26			109838	116487	113162.5	0.50	-0.67	-0.09					
DMSO Neg Control					154962	171201	163081.5	-0.18	-0.19	-0.18			97980	119038	108509	-0.63	-0.42	-0.52					
DMSO Neg Control					153668	169595	161631.5	-0.35	-0.41	-0.38			107200	125682	116441	0.25	0.24	0.24					
DMSO Neg Control					150561	166352	158456.5	-0.76	-0.84	-0.80			88331	112377	100354	-1.54	-1.07	-1.31					
DMSO Neg Control					148658	162283	155470.5	-1.01	-1.39	-1.20			96352	113910	105131	-0.78	-0.92	-0.85					
DMSO Neg Control					154429	168260	161344.5	-0.25	-0.58	-0.42			92512	111959	102235.5	-1.14	-1.11	-1.13					
DMSO Neg Control					164346	165008	164677	1.05	-1.02	0.01			104527	119058	111792.5	-0.01	-0.41	-0.21					
DMSO Neg Control					163445	167293	165369	0.93	-0.71	0.11			99987	113766	106876.5	-0.44	-0.94	-0.69					
DMSO Neg Control					161704	166173	163938.5	0.70	-0.87	-0.08			101942	122051	111996.5	-0.25	-0.12	-0.18					
DMSO Neg Control					150916	157322	154119	-0.71	-2.05	-1.38			83040	107472	95256	-2.04	-1.56	-1.80					
DMSO Neg Control					149110	162776	155943	-0.95	-1.32	-1.13			90143	111580	100861.5	-1.37	-1.15	-1.26					
DMSO Neg Control					155734	165337	160535.5	-0.08	-0.98	-0.53			90174	114853	102513.5	-1.36	-0.83	-1.10					
DMSO Neg Control					167320	172716	170018	1.44	0.01	0.73			112502	131443	121972.5	0.75	0.81	0.78					
DMSO Neg Control					166443	175384	170913.5	1.33	0.37	0.85			105624	122316	113970	0.10	-0.09	0.00					
DMSO Neg Control					164950	174548	169749	1.13	0.26	0.70			110234	131176	120705	0.53	0.78	0.66					
DMSO Neg Control					91370	122645	107007.5	0.99	3.53	2.26			102451	117365	109908	1.27	2.38	1.83					
DMSO Neg Control					89453	121037	105245	0.60	3.22	1.91			96709	112338	104523.5	0.65	1.81	1.23					
DMSO Neg Control					88717	121044	104880.5	0.45	3.22	1.84			106732	121085	113908.5	1.73	2.81	2.27					
DMSO Neg Control					93715	107235	100475	1.45	0.56	1.01			95274	99705	97489.5	0.50	0.37	0.43					
DMSO Neg Control					92714	108385	100549.5	1.25	0.78	1.02			101916	104252	103084	1.21	0.89	1.05					
DMSO Neg Control					89537	106279	97908	0.62	0.38	0.50			96520	101496	99008	0.63	0.57	0.60					
DMSO Neg Control					86891	106606	96748.5	0.09	0.44	0.26			83965	93189	88577	-0.72	-0.37	-0.55					
DMSO Neg Control					83346	103682	93514	-0.62	-0.12	-0.37			95962	106396	101179	0.57	1.13	0.85					
DMSO Neg Control					84994	108239	96616.5	-0.29	0.75	0.23			87093	97479	92286	-0.38	0.12	-0.13					
DMSO Neg Control					94312	102510	98411	1.57	-0.35	0.61			105329	100198	102763.5	1.58	0.43	1.00					
DMSO Neg Control					93648	107293	100470.5	1.44	0.57	1.01			93819	93508	93663.5	0.34	-0.33	0.00					
DMSO Neg Control					89082	103847	96464.5	0.53	-0.09	0.22			105818	106722	106270	1.63	1.17	1.40					
DMSO Neg Control					82674	105236	93955	-0.75	0.18	-0.29			78182	87371	82776.5	-1.34	-1.03	-1.19					
DMSO Neg Control					80151	103167	91659	-1.26	-0.22	-0.74			86167	103517	94842	-0.48	0.81	0.16					
DMSO Neg Control					83141	106625	94883	-0.66	0.44	-0.11			79170	91468	85319	-1.23	-0.57	-0.90					
DMSO Neg Control					92049	102160	97104.5	1.12	-0.42	0.35			103269	101463	102366	1.36	0.57	0.96					
DMSO Neg Control					90366	103972	97169	0.78	-0.07	0.36			82790	92200	87495	-0.85	-0.48	-0.66					
DMSO Neg Control					86134	105184	95659	-0.06	0.17	0.05			102953	109679	106316	1.32	1.51	1.41					
DMSO Neg Control					79759	102696	91227.5	-1.34	-0.31	-0.83			86755	99961	93358	-0.42	0.40	-0.01					
DMSO Neg Control					81852	98388	90120	-0.92	-1.14	-1.03			89239	99484	94361.5	-0.15	0.35	0.10					
DMSO Neg Control					82111	106101	94106	-0.87	0.34	-0.26			94098	98382	96240	0.37	0.22	0.30					
DMSO Neg Control					90495	100879	95687	0.81	-0.66	0.07			94592	95673	95132.5	0.42	-0.09	0.17					
DMSO Neg Control					89873	99811	94842	0.69	-0.87	-0.09			97784	97402	97593	0.77	0.11	0.44					
DMSO Neg Control					87417	102487	94952	0.19	-0.35	-0.08			98325	97867	98096	0.82	0.16	0.49					
DMSO Neg Control					82708	105255	93981.5	-0.75	0.18	-0.28			80891	84388	82639.5	-1.05	-1.37	-1.21					
DMSO Neg Control					80784	104711	92747.5	-1.13	0.08	-0.53			88053	100141	94097	-0.28	0.42	0.07					
DMSO Neg Control					86310	105057	95683.5	-0.03	0.14	0.06			75765	89275	82520	-1.60	-0.82	-1.21					
DMSO Neg Control					91946	103877	97911.5	1.10	-0.08	0.51			104658	101989	103323.5	1.51	0.63	1.07					
DMSO Neg Control					91066	104028	97547	0.92	-0.06	0.43			86603	82967	84785	-0.44	-1.54	-0.99					
DMSO Neg Control					89390	105174	97282	0.59	0.16	0.38			102191	102404	102297.5	1.24	0.68	0.96					
DMSO Neg Control					83421	101605	92513	-0.61	-0.52	-0.56			78295	86550	82422.5	-1.33	-1.13	-1.23					
DMSO Neg Control					81088	101508	91298	-1.07	-0.54	-0.81			86192	92780	89486	-0.48	-0.42	-0.45					
DMSO Neg Control					83401	103259	93330	-0.61	-0.20	-0.41			81838	89207	85522.5	-0.95	-0.82	-0.89					
DMSO Neg Control					93556	103360	98458	1.42	-0.18	0.62			97006	95882	96444	0.68	-0.06	0.31					
DMSO Neg Control					91035	101717	96376	0.92	-0.50	0.21			92178	85068	88623	0.16	-1.30	-0.57					
DMSO Neg Control					89304	101978	95641	0.57	-0.45	0.06			95240	101224	98232	0.49	0.54	0.52					
DMSO Neg Control					78027	101012	89519.5	-1.68	-0.64	-1.16			79518	82828	81173	-1.20	-1.55	-1.37					
DMSO Neg Control					76737	99033	87885	-1.94	-1.02	-1.48			85322	88889	87105.5	-0.57	-0.86	-0.72					
DMSO Neg Control					82336	105118	93727	-0.82	0.15	-0.33			82030	88151	85090.5	-0.93	-0.95	-0.94					
DMSO Neg Control					88730	99183	93956.5	0.46	-0.99	-0.27			93231	91025	92128	0.28	-0.62	-0.17					
DMSO Neg Control					89537	101376	95456.5	0.62	-0.57	0.03			81270	86675	83972.5	-1.01	-1.11	-1.06					
DMSO Neg Control					87256	100247	93751.5	0.16	-0.78	-0.31			87572	91892	89732	-0.33	-0.52	-0.43					
DMSO Neg Control					77743	98425	88084	-1.74	-1.13	-1.44			69960	82137	76048.5	-2.23	-1.63	-1.93					
DMSO Neg Control					76664	98575	87619.5	-1.96	-1.11	-1.53			81240	86596	83918	-1.01	-1.12	-1.07					
DMSO Neg Control					78872	101535	90203.5	-1.52	-0.54	-1.03			76250	92083	84166.5	-1.55	-0.50	-1.02					
DMSO Neg Control					88724	101428	95076	0.46	-0.56	-0.05			93379	99568	96473.5	0.29	0.36	0.32					
DMSO Neg Control					89607	100655	95131	0.63	-0.71	-0.04			92202	99705	95953.5	0.17	0.37	0.27					
DMSO Neg Control					87357	103637	95497	0.18	-0.13	0.03			95571	99916	97743.5	0.53	0.39	0.46					
DMSO Neg Control					65431	82999	74215	0.43	2.54	1.48			74131	85415	79773	1.06	1.49	1.27					
DMSO Neg Control					67305	82252	74778.5	0.86	2.30	1.58			72969	84028	78498.5	0.85	1.25	1.05					
DMSO Neg Control					66670	85897	76283.5	0.71	3.49	2.10			80965	89187	85076	2.27	2.12	2.19					
DMSO Neg Control					67563	77904	72733.5	0.92	0.88	0.90			70665	76118	73391.5	0.44	-0.08	0.18					
DMSO Neg Control					67443	78356	72899.5	0.89	1.02	0.96			73874	80484	77179	1.01	0.66	0.83					
DMSO Neg Control					64785	76661	70723	0.28	0.47	0.37			70923	76467	73695	0.49	-0.02	0.24					
DMSO Neg Control					60581	74415	67498	-0.69	-0.27	-0.48			64486	69444	66965	-0.65	-1.20	-0.92					
DMSO Neg Control					59196	74146	66671	-1.01	-0.35	-0.68			71569	81322	76445.5	0.60	0.80	0.70					
DMSO Neg Control					60769	76897	68833	-0.65	0.55	-0.05			66140	70728	68434	-0.36	-0.98	-0.67					
DMSO Neg Control					69535	75770	72652.5	1.37	0.18	0.77			70081	80970	75525.5	0.34	0.74	0.54					
DMSO Neg Control					69497	78767	74132	1.36	1.16	1.26			64688	71719	68203.5	-0.61	-0.81	-0.71					
DMSO Neg Control					66014	74925	70469.5	0.56	-0.10	0.23			75566	82026	78796	1.31	0.92	1.11					
DMSO Neg Control					62320	76663	69491.5	-0.29	0.47	0.09			56076	67243	61659.5	-2.14	-1.57	-1.85					
DMSO Neg Control					59750	73785	66767.5	-0.88	-0.47	-0.68			66478	84491	75484.5	-0.30	1.33	0.52					
DMSO Neg Control					62125	77480	69802.5	-0.34	0.74	0.20			56930	70672	63801	-1.99	-0.99	-1.49					
DMSO Neg Control					69877	75370	72623.5	1.45	0.05	0.75			75068	78889	76978.5	1.22	0.39	0.81					
DMSO Neg Control					68683	75797	72240	1.18	0.19	0.68			63898	73034	68466	-0.75	-0.59	-0.67					
DMSO Neg Control					65432	75374	70403	0.43	0.05	0.24			76475	83789	80132	1.47	1.21	1.34					
DMSO Neg Control					56376	72054	64215	-1.66	-1.04	-1.35			66736	75373	71054.5	-0.25	-0.20	-0.23					
DMSO Neg Control					55765	70052	62908.5	-1.80	-1.69	-1.75			66942	77772	72357	-0.22	0.20	-0.01					
DMSO Neg Control					56565	72935	64750	-1.62	-0.75	-1.18			72438	78075	75256.5	0.76	0.25	0.51					
DMSO Neg Control					67970	75582	71776	1.01	0.12	0.56			72347	82065	77206	0.74	0.92	0.83					
DMSO Neg Control					64745	74948	69846.5	0.27	-0.09	0.09			68024	80630	74327	-0.02	0.68	0.33					
DMSO Neg Control					64051	75420	69735.5	0.11	0.06	0.09			73639	84625	79132	0.97	1.35	1.16					
DMSO Neg Control					62827	75077	68952	-0.17	-0.05	-0.11			62039	60820	61429.5	-1.08	-2.64	-1.86					
DMSO Neg Control					59289	75542	67415.5	-0.99	0.10	-0.44			69751	80063	74907	0.28	0.59	0.43					
DMSO Neg Control					60885	75453	68169	-0.62	0.07	-0.27			59139	73502	66320.5	-1.60	-0.51	-1.06					
DMSO Neg Control					68882	76589	72735.5	1.22	0.45	0.83			77824	80999	79411.5	1.71	0.74	1.23					
DMSO Neg Control					68161	76997	72579	1.06	0.58	0.82			65910	65480	65695	-0.40	-1.86	-1.13					
DMSO Neg Control					67874	77489	72681.5	0.99	0.74	0.86			72616	83186	77901	0.79	1.11	0.95					
DMSO Neg Control					59396	72683	66039.5	-0.96	-0.83	-0.90			61636	69777	65706.5	-1.15	-1.14	-1.15					
DMSO Neg Control					56929	70635	63782	-1.53	-1.50	-1.52			68588	77870	73229	0.08	0.22	0.15					
DMSO Neg Control					60862	74966	67914	-0.63	-0.09	-0.36			64907	75731	70319	-0.58	-0.14	-0.36					
DMSO Neg Control					67707	75442	71574.5	0.95	0.07	0.51			73512	77436	75474	0.95	0.15	0.55					
DMSO Neg Control					67449	74088	70768.5	0.89	-0.37	0.26			67176	71845	69510.5	-0.17	-0.79	-0.48					
DMSO Neg Control					66602	73446	70024	0.70	-0.58	0.06			73490	81444	77467	0.94	0.82	0.88					
DMSO Neg Control					56881	72595	64738	-1.54	-0.86	-1.20			64882	73335	69108.5	-0.58	-0.54	-0.56					
DMSO Neg Control					57760	71042	64401	-1.34	-1.37	-1.35			65899	72606	69252.5	-0.40	-0.67	-0.53					
DMSO Neg Control					61145	73260	67202.5	-0.56	-0.64	-0.60			61476	72929	67202.5	-1.18	-0.61	-0.90					
DMSO Neg Control					65932	73622	69777	0.54	-0.52	0.01			69183	75772	72477.5	0.18	-0.13	0.02					
DMSO Neg Control					66074	73585	69829.5	0.57	-0.54	0.02			64544	72629	68586.5	-0.64	-0.66	-0.65					
DMSO Neg Control					65982	74061	70021.5	0.55	-0.38	0.09			67712	76940	72326	-0.08	0.06	-0.01					
DMSO Neg Control					56799	71814	64306.5	-1.56	-1.12	-1.34			58647	68961	63804	-1.68	-1.28	-1.48					
DMSO Neg Control					56222	69095	62658.5	-1.70	-2.00	-1.85			61486	73037	67261.5	-1.18	-0.59	-0.89					
DMSO Neg Control					60480	74310	67395	-0.71	-0.30	-0.51			59426	70146	64786	-1.55	-1.08	-1.31					
DMSO Neg Control					65488	74556	70022	0.44	-0.22	0.11			71256	83021	77138.5	0.55	1.08	0.82					
DMSO Neg Control					67684	75108	71396	0.95	-0.04	0.45			69906	71737	70821.5	0.31	-0.81	-0.25					
DMSO Neg Control					66093	74967	70530	0.58	-0.08	0.25			69525	81458	75491.5	0.24	0.82	0.53					
DMSO Neg Control					55939	75144	65541.5	-0.20	2.12	0.96			80002	99500	89751	0.87	2.43	1.65					
DMSO Neg Control					57605	75985	66795	0.14	2.41	1.28			85491	104975	95233	1.73	3.37	2.55					
DMSO Neg Control					57740	75623	66681.5	0.17	2.29	1.23			86063	98661	92362	1.82	2.28	2.05					
DMSO Neg Control					63917	73031	68474	1.44	1.40	1.42			86116	93946	90031	1.83	1.47	1.65					
DMSO Neg Control					60149	71108	65628.5	0.66	0.74	0.70			81698	87131	84414.5	1.14	0.30	0.72					
DMSO Neg Control					59995	70818	65406.5	0.63	0.64	0.64			84473	92684	88578.5	1.57	1.26	1.41					
DMSO Neg Control					51750	67871	59810.5	-1.06	-0.37	-0.71			75768	92225	83996.5	0.21	1.18	0.70					
DMSO Neg Control					54425	71469	62947	-0.51	0.86	0.18			70062	82246	76154	-0.68	-0.53	-0.61					
DMSO Neg Control					54819	69457	62138	-0.43	0.17	-0.13			76544	89337	82940.5	0.33	0.68	0.51					
DMSO Neg Control					65067	73610	69338.5	1.67	1.60	1.63			79813	83262	81537.5	0.84	-0.36	0.24					
DMSO Neg Control					60660	70218	65439	0.77	0.43	0.60			80934	88800	84867	1.02	0.59	0.80					
DMSO Neg Control					60300	73408	66854	0.69	1.53	1.11			76774	84280	80527	0.37	-0.19	0.09					
DMSO Neg Control					50907	66834	58870.5	-1.23	-0.72	-0.98			78600	84767	81683.5	0.65	-0.10	0.28					
DMSO Neg Control					53547	67896	60721.5	-0.69	-0.36	-0.53			65901	79665	72783	-1.33	-0.98	-1.15					
DMSO Neg Control					53463	67939	60701	-0.71	-0.35	-0.53			74818	87287	81052.5	0.06	0.33	0.20					
DMSO Neg Control					63735	70752	67243.5	1.40	0.62	1.01			70867	82477	76672	-0.55	-0.49	-0.52					
DMSO Neg Control					59895	65974	62934.5	0.61	-1.02	-0.20			75963	87218	81590.5	0.24	0.32	0.28					
DMSO Neg Control					59410	69293	64351.5	0.51	0.12	0.31			72296	81395	76845.5	-0.33	-0.68	-0.51					
DMSO Neg Control					51050	65248	58149	-1.20	-1.27	-1.24			76241	83216	79728.5	0.29	-0.37	-0.04					
DMSO Neg Control					52663	67204	59933.5	-0.87	-0.60	-0.74			74813	85642	80227.5	0.06	0.05	0.06					
DMSO Neg Control					52217	68095	60156	-0.96	-0.29	-0.63			76181	86836	81508.5	0.28	0.25	0.27					
DMSO Neg Control					63019	71275	67147	1.25	0.80	1.02			81774	88955	85364.5	1.15	0.62	0.88					
DMSO Neg Control					60219	68611	64415	0.68	-0.12	0.28			77627	86181	81904	0.50	0.14	0.32					
DMSO Neg Control					59136	70091	64613.5	0.46	0.39	0.42			80388	92346	86367	0.93	1.20	1.07					
DMSO Neg Control					52583	66611	59597	-0.89	-0.80	-0.85			78260	87094	82677	0.60	0.30	0.45					
DMSO Neg Control					54255	65949	60102	-0.55	-1.03	-0.79			65792	74245	70018.5	-1.34	-1.91	-1.63					
DMSO Neg Control					53123	66795	59959	-0.78	-0.74	-0.76			73935	85035	79485	-0.07	-0.06	-0.06					
DMSO Neg Control					63742	70142	66942	1.40	0.41	0.90			76141	81849	78995	0.27	-0.60	-0.17					
DMSO Neg Control					61990	71104	66547	1.04	0.74	0.89			81152	84335	82743.5	1.05	-0.18	0.44					
DMSO Neg Control					60713	69500	65106.5	0.78	0.19	0.48			73984	79325	76654.5	-0.07	-1.04	-0.55					
DMSO Neg Control					48817	65133	56975	-1.66	-1.31	-1.48			64047	81317	72682	-1.62	-0.69	-1.16					
DMSO Neg Control					51816	67510	59663	-1.05	-0.49	-0.77			59038	80921	69979.5	-2.40	-0.76	-1.58					
DMSO Neg Control					52774	67037	59905.5	-0.85	-0.65	-0.75			62639	83302	72970.5	-1.84	-0.35	-1.09					
DMSO Neg Control					62796	67994	65395	1.21	-0.33	0.44			73210	83827	78518.5	-0.19	-0.26	-0.23					
DMSO Neg Control					60060	66910	63485	0.65	-0.70	-0.03			77142	81848	79495	0.43	-0.60	-0.09					
DMSO Neg Control					59878	68373	64125.5	0.61	-0.20	0.21			76587	83224	79905.5	0.34	-0.37	-0.01					
DMSO Neg Control					49817	64645	57231	-1.46	-1.47	-1.47			67860	79132	73496	-1.02	-1.07	-1.05					
DMSO Neg Control					50459	67423	58941	-1.33	-0.52	-0.92			65928	79180	72554	-1.32	-1.06	-1.19					
DMSO Neg Control					52949	66912	59930.5	-0.81	-0.70	-0.76			69338	79353	74345.5	-0.79	-1.03	-0.91					
DMSO Neg Control					61928	70485	66206.5	1.03	0.53	0.78			72128	83313	77720.5	-0.36	-0.35	-0.35					
DMSO Neg Control					60603	68847	64725	0.76	-0.03	0.36			71562	80818	76190	-0.44	-0.78	-0.61					
DMSO Neg Control					59217	70101	64659	0.47	0.39	0.43			72264	79661	75962.5	-0.33	-0.98	-0.66					
DMSO Neg Control					47652	63890	55771	-1.90	-1.73	-1.82			64735	84189	74462	-1.51	-0.20	-0.86					
DMSO Neg Control					50975	64469	57722	-1.22	-1.53	-1.38			65001	79664	72332.5	-1.47	-0.98	-1.22					
DMSO Neg Control					50542	64919	57730.5	-1.31	-1.38	-1.34			67111	80559	73835	-1.14	-0.82	-0.98					
DMSO Neg Control					63505	70977	67241	1.35	0.69	1.02			74333	88819	81576	-0.01	0.59	0.29					
DMSO Neg Control					60360	67251	63805.5	0.71	-0.58	0.06			75858	86819	81338.5	0.23	0.25	0.24					
DMSO Neg Control					59866	69592	64729	0.61	0.22	0.41			74438	86337	80387.5	0.00	0.17	0.09					
CPI-455 Pos Control					49	84	66.5	-16.39	-14.52	-15.45			200	368	284	-14.05	-15.36	-14.70					
CPI-455 Pos Control					48	73	60.5	-16.39	-14.52	-15.45			149	335	242	-14.06	-15.36	-14.71					
CPI-455 Pos Control					44	60	52	-16.39	-14.52	-15.46			266	609	437.5	-14.04	-15.33	-14.69					
CPI-455 Pos Control					52	56	54	-16.39	-14.52	-15.45			755	326	540.5	-13.98	-15.37	-14.67					
CPI-455 Pos Control					52	77	64.5	-16.39	-14.52	-15.45			237	343	290	-14.04	-15.36	-14.70					
CPI-455 Pos Control					56	56	56	-16.39	-14.52	-15.45			440	383	411.5	-14.02	-15.36	-14.69					
CPI-455 Pos Control					52	48	50	-16.39	-14.52	-15.46			266	181	223.5	-14.04	-15.38	-14.71					
CPI-455 Pos Control					48	56	52	-16.39	-14.52	-15.46			189	206	197.5	-14.05	-15.38	-14.72					
CPI-455 Pos Control					65	52	58.5	-16.38	-14.52	-15.45			210	202	206	-14.05	-15.38	-14.71					
CPI-455 Pos Control					48	60	54	-16.39	-14.52	-15.46			173	222	197.5	-14.05	-15.38	-14.72					
CPI-455 Pos Control					48	44	46	-16.39	-14.52	-15.46			157	250	203.5	-14.05	-15.37	-14.71					
CPI-455 Pos Control					36	44	40	-16.39	-14.52	-15.46			165	202	183.5	-14.05	-15.38	-14.72					
CPI-455 Pos Control					44	52	48	-16.39	-14.52	-15.46			351	161	256	-14.03	-15.39	-14.71					
CPI-455 Pos Control					73	69	71	-16.38	-14.52	-15.45			205	193	199	-14.05	-15.38	-14.71					
CPI-455 Pos Control					48	64	56	-16.39	-14.52	-15.45			529	379	454	-14.01	-15.36	-14.68					
CPI-455 Pos Control					44	52	48	-16.39	-14.52	-15.46			185	189	187	-14.05	-15.38	-14.72					
CPI-455 Pos Control					58	98	78	-19.78	-23.74	-21.76			249	191	220	-10.57	-10.35	-10.46					
CPI-455 Pos Control					48	68	58	-19.78	-23.75	-21.76			149	177	163	-10.58	-10.35	-10.46					
CPI-455 Pos Control					48	56	52	-19.78	-23.75	-21.76			113	282	197.5	-10.59	-10.34	-10.46					
CPI-455 Pos Control					56	48	52	-19.78	-23.75	-21.76			210	121	165.5	-10.57	-10.36	-10.46					
CPI-455 Pos Control					36	52	44	-19.78	-23.75	-21.77			93	177	135	-10.59	-10.35	-10.47					
CPI-455 Pos Control					44	52	48	-19.78	-23.75	-21.76			169	291	230	-10.58	-10.33	-10.46					
CPI-455 Pos Control					36	52	44	-19.78	-23.75	-21.77			109	137	123	-10.59	-10.35	-10.47					
CPI-455 Pos Control					52	64	58	-19.78	-23.75	-21.76			137	109	123	-10.58	-10.36	-10.47					
CPI-455 Pos Control					32	48	40	-19.78	-23.75	-21.77			262	153	207.5	-10.56	-10.35	-10.46					
CPI-455 Pos Control					36	81	58.5	-19.78	-23.74	-21.76			165	105	135	-10.58	-10.36	-10.47					
CPI-455 Pos Control					40	48	44	-19.78	-23.75	-21.77			165	206	185.5	-10.58	-10.34	-10.46					
CPI-455 Pos Control					40	69	54.5	-19.78	-23.75	-21.76			80	125	102.5	-10.59	-10.35	-10.47					
CPI-455 Pos Control					60	56	58	-19.78	-23.75	-21.76			472	109	290.5	-10.53	-10.36	-10.44					
CPI-455 Pos Control					56	52	54	-19.78	-23.75	-21.76			109	169	139	-10.59	-10.35	-10.47					
CPI-455 Pos Control					60	52	56	-19.78	-23.75	-21.76			101	117	109	-10.59	-10.36	-10.47					
CPI-455 Pos Control					52	73	62.5	-19.78	-23.75	-21.76			89	109	99	-10.59	-10.36	-10.47					
CPI-455 Pos Control					66	315	190.5	-20.49	-23.15	-21.82			293	191	242	-9.87	-12.15	-11.01					
CPI-455 Pos Control					64	121	92.5	-20.49	-23.18	-21.83			137	161	149	-9.89	-12.15	-11.02					
CPI-455 Pos Control					44	161	102.5	-20.50	-23.17	-21.83			250	214	232	-9.88	-12.15	-11.01					
CPI-455 Pos Control					40	109	74.5	-20.50	-23.18	-21.84			161	149	155	-9.89	-12.15	-11.02					
CPI-455 Pos Control					77	149	113	-20.49	-23.17	-21.83			185	157	171	-9.88	-12.15	-11.02					
